> metric700.txt | 08 June 2024, 21:56:15 | Seed=2344367245 | n=700
0		0.9999999999999998
0.05		1.230231300877831
0.1		1.2864949379839827
0.15		1.331841111426583
0.2		1.3844254038139174
0.25		1.3965446830357315
0.3		1.400181244676423
0.35		1.4297988028516857
0.4		1.4170066624920745
0.45		1.4351700238418414
0.5		1.4668722847330515
0.55		1.4563359794018917
0.6		1.471702883190528
0.65		1.4715395296195024
0.7		1.4932927801610973
0.75		1.4950196607690838
0.8		1.5200438721019318
0.85		1.5328554593152373
0.9		1.4941912248017397
0.95		1.503113441276336
1		1.5091730808872434
