52,61,40,77,61,14,37,77,64,49,52,53,68,96,64,48,33,53,64,84,64,81,75,27,59,35,31,71,6,48,36,38,47,26,78,12,10,5,48,65,70,63,67,96,33,53,35,25,88,36,70,74,68,20,33,53,33,28,86,44,51,32,39,19,28,54,3,71,2,2,35,23,25,12,27,60,75,6,8,9,42,45,80,70,49,70,45,13,85,62,94,73,21,94,36,10,72,29,18,69
20,17,80,68,14,43,4,69,5,57,59,18,61,50,54,35,36,36,7,50,15,55,55,33,55,35,35,64,83,32,98,53,92,51,5,46,60,62,15,58,34,9,26,38,94,95,34,67,63,63,46,62,60,68,50,87,15,86,6,3,58,65,7,95,53,63,39,84,27,30,49,48,71,53,33,34,73,32,64,82,9,25,31,38,82,43,79,0,45,0,43,77,61,34,37,29,59,76,60,92
45,6,78,77,71,3,46,26,100,20,68,31,68,15,58,90,22,37,68,69,34,60,74,33,13,72,5,8,96,30,4,100,4,22,47,48,100,31,20,68,8,89,34,39,45,70,55,13,53,68,56,47,27,46,45,9,56,48,98,67,53,38,77,64,91,68,96,5,28,56,76,23,21,35,36,84,52,32,58,16,70,18,47,24,6,28,54,31,20,0,35,78,95,52,70,70,60,76,67,31
55,63,57,35,3,46,51,70,49,52,53,68,76,72,70,51,29,69,67,91,40,22,55,53,11,78,8,71,3,24,81,69,72,25,33,100,77,69,38,2,48,22,46,32,61,51,79,61,33,48,14,2,47,70,36,38,16,68,17,40,38,69,37,63,55,51,3,65,32,98,82,70,97,15,96,5,0,32,3,10,52,60,50,71,20,62,50,75,35,76,47,13,20,86,52,30,45,64,75,49
70,41,42,26,49,52,52,20,31,14,18,98,56,48,93,29,70,59,64,65,77,4,52,23,1,91,34,41,23,24,59,69,15,56,32,36,32,78,90,34,52,78,52,60,51,48,26,74,34,67,54,88,55,82,39,21,23,35,43,69,39,31,30,85,63,63,98,37,21,60,60,40,34,96,62,30,93,80,66,96,38,5,5,59,61,76,51,2,39,68,57,53,15,24,63,50,45,50,85,39
71,72,43,91,70,94,95,78,63,58,90,96,6,44,79,76,100,32,52,54,68,32,89,78,94,44,95,78,3,80,26,34,51,73,61,55,77,9,58,37,68,33,14,26,42,48,53,81,51,40,54,45,97,90,63,67,66,53,19,24,83,32,95,28,53,41,64,7,92,16,72,38,50,73,22,48,26,86,63,42,41,25,43,79,28,51,5,73,10,49,89,40,68,4,100,24,49,96,64,74
77,55,59,20,49,97,66,49,54,42,4,67,32,16,12,89,34,56,23,49,27,71,51,58,53,63,88,58,42,77,90,62,34,70,45,45,99,52,8,67,42,57,46,82,68,6,35,15,93,29,38,73,41,86,45,41,26,46,72,62,71,25,67,15,78,25,62,41,86,27,97,57,57,92,59,63,20,8,69,91,99,62,60,95,31,82,96,54,52,84,47,75,85,61,39,68,16,63,49,45
65,78,99,75,49,2,39,53,54,90,61,77,57,97,97,27,33,52,97,82,25,89,55,47,44,29,13,68,5,58,13,33,16,98,54,38,96,52,30,72,35,53,68,51,36,55,16,21,90,40,63,43,41,71,57,34,67,60,66,99,58,30,58,75,26,60,90,100,13,12,37,41,44,55,49,60,32,13,47,35,53,40,82,58,41,45,76,68,34,38,24,17,31,76,32,19,38,73,99,46
51,34,47,62,57,16,92,15,22,2,78,55,64,25,69,86,39,50,10,99,72,41,15,86,27,64,95,83,27,55,83,83,53,52,30,58,46,58,9,6,48,60,30,23,65,15,20,69,58,59,91,88,72,56,5,23,59,18,47,21,13,35,100,63,56,63,87,75,9,29,83,9,10,62,7,18,96,83,22,42,37,68,59,6,45,100,76,41,66,19,3,74,7,43,17,41,83,16,34,42
51,75,22,81,44,22,28,67,47,81,30,40,1,42,48,79,50,71,65,80,38,69,17,77,60,40,40,33,76,99,44,79,23,45,20,53,21,49,52,46,26,65,4,73,42,23,70,22,70,1,10,32,87,94,71,64,14,28,100,80,28,2,51,53,8,84,48,28,30,28,36,66,49,34,72,5,57,65,91,45,88,42,48,48,66,2,34,55,61,92,46,50,55,67,40,22,72,98,86,15
