52,89,40,77,89,14,9,77,92,27,52,53,96,96,42,26,33,81,42,84,86,81,97,5,87,35,31,71,6,70,8,60,25,4,50,12,88,5,70,43,70,63,45,96,11,53,35,25,10,14,92,96,68,20,11,53,61,28,86,16,51,32,39,19,28,32,31,99,2,30,7,23,3,12,55,60,75,6,8,9,42,45,80,92,77,42,45,13,57,62,16,73,21,94,36,10,100,29,96,69
20,17,80,46,14,43,4,69,5,29,59,18,61,22,82,35,36,8,7,72,15,33,77,33,27,57,57,64,83,32,70,53,92,29,83,46,60,34,43,58,56,9,54,16,16,95,12,45,91,63,24,84,38,40,72,9,93,86,84,81,58,37,85,95,53,63,39,6,27,30,71,48,49,53,55,34,95,32,64,82,9,3,31,38,82,65,51,78,67,78,65,49,89,34,9,57,81,76,88,92
67,84,50,77,71,31,74,26,100,20,96,31,46,15,86,90,50,59,96,97,56,38,74,5,91,100,83,36,96,52,82,100,4,100,69,76,100,9,48,68,36,61,56,39,67,70,55,91,53,96,56,47,55,68,45,9,34,26,98,67,81,60,49,42,91,46,96,5,28,28,76,23,99,13,58,56,30,54,58,16,70,96,75,2,6,28,76,3,20,78,63,50,95,52,92,48,82,76,39,31
55,63,85,35,81,46,51,70,21,24,53,46,76,50,70,23,29,47,45,91,62,100,27,53,11,100,86,99,3,24,81,69,72,25,11,100,77,69,38,2,48,22,24,10,61,23,51,39,5,20,14,2,19,70,36,38,94,68,17,40,38,97,37,63,27,51,3,65,4,20,82,98,97,15,96,5,78,54,81,88,74,88,28,71,98,62,50,75,57,76,25,13,20,8,30,30,67,86,47,49
70,13,64,26,49,80,74,98,31,92,96,98,78,20,65,7,98,87,36,65,99,4,30,23,79,91,34,41,23,52,59,97,15,56,32,64,32,78,90,6,30,78,52,88,29,70,26,74,34,89,26,10,83,82,17,21,51,7,43,69,17,53,52,7,91,35,98,59,21,60,88,40,6,96,34,2,15,80,66,18,38,5,5,87,39,76,51,80,39,46,57,31,15,24,63,28,67,50,85,17
99,72,15,91,70,94,95,50,85,80,90,96,6,44,1,76,100,4,52,76,40,10,89,78,94,66,17,50,81,80,54,62,73,95,33,83,99,9,58,15,68,55,14,4,64,76,25,81,29,40,54,67,69,90,91,45,66,25,97,52,55,54,95,28,53,19,64,7,64,16,44,38,28,73,100,20,26,86,41,14,19,25,71,79,56,73,5,95,10,49,89,40,68,82,100,24,77,18,42,74
77,83,59,20,49,97,66,21,82,42,4,67,32,44,90,89,34,56,23,21,5,99,51,58,31,63,88,80,64,99,90,62,34,48,23,23,99,74,8,39,64,79,68,4,68,6,35,15,93,29,38,95,41,86,45,19,26,46,72,62,49,53,67,15,78,3,90,69,86,27,97,79,57,92,59,85,20,8,97,91,99,62,88,17,53,4,96,76,52,56,75,75,7,39,39,40,16,91,21,45
87,78,99,75,27,2,39,53,54,90,89,77,57,19,97,27,5,52,69,4,25,89,33,75,44,7,13,68,83,80,41,5,16,20,54,16,96,74,2,72,35,81,68,29,36,27,16,99,90,40,63,71,41,71,57,34,95,60,94,99,36,30,58,75,26,60,90,100,41,12,37,63,22,27,77,60,10,13,47,57,81,40,82,80,41,23,76,46,34,10,24,17,31,48,10,19,38,73,99,68
29,6,69,40,57,16,64,15,0,2,78,77,92,25,69,86,39,50,38,99,72,63,15,86,27,86,67,83,55,77,83,5,81,52,52,58,24,36,9,84,20,82,52,1,43,93,20,97,58,87,91,88,50,56,33,23,87,18,75,21,13,57,72,35,34,85,9,97,9,29,83,37,38,34,85,46,96,83,0,42,65,68,81,84,45,22,76,41,44,19,3,46,7,21,17,19,5,16,12,14
23,75,22,81,44,22,28,67,25,81,58,68,29,42,70,1,72,99,93,80,16,69,17,49,60,12,40,5,76,99,66,79,23,23,20,53,21,49,30,74,26,65,32,73,20,23,70,22,70,79,10,4,87,66,71,64,14,28,22,80,28,2,73,31,8,56,48,28,30,28,36,44,49,34,94,5,29,93,63,67,10,42,26,26,94,2,34,33,61,14,46,22,33,39,62,22,100,98,86,15
95,17,39,92,71,83,12,85,40,20,17,22,96,84,45,22,16,50,2,77,6,73,22,55,11,28,95,15,60,12,82,73,57,65,26,38,100,15,22,72,9,89,94,59,45,79,55,49,79,32,23,11,57,23,70,55,79,4,83,39,27,26,25,56,71,78,15,30,9,38,87,38,6,55,68,18,48,84,49,61,67,22,61,72,58,87,87,60,84,44,36,43,59,15,42,79,27,42,90,14
53,56,10,27,55,98,66,84,16,34,98,41,84,42,96,89,97,85,23,22,63,68,14,99,33,8,21,70,17,65,84,57,77,47,79,47,97,4,70,19,61,71,14,9,79,57,83,5,46,50,86,78,36,38,75,6,99,40,38,92,13,84,52,80,43,32,28,70,94,48,65,43,54,62,61,61,36,30,49,58,40,43,7,53,41,87,67,50,3,46,23,45,5,80,94,22,51,28,16,79
100,55,22,14,22,16,53,83,5,7,37,6,87,52,88,82,87,98,7,16,98,86,34,88,45,10,69,81,91,94,79,80,95,59,81,71,72,28,20,39,55,50,90,56,5,35,11,67,8,60,22,45,90,16,55,97,50,10,9,88,71,21,5,43,62,45,87,15,55,68,85,39,80,97,95,47,98,94,19,54,24,24,18,98,11,90,67,44,11,97,74,87,83,47,22,19,34,32,7,100
3,58,22,83,14,72,55,82,16,100,70,39,73,39,58,20,80,19,32,51,59,6,56,24,59,76,14,85,44,46,4,68,60,40,78,79,95,24,64,10,39,94,60,53,30,87,73,58,94,43,58,77,94,64,75,26,39,78,54,70,37,32,100,50,84,80,66,40,9,19,81,12,7,87,65,68,50,43,34,72,53,64,25,23,69,5,74,92,49,77,50,90,33,50,90,49,95,9,85,7
62,2,43,90,67,92,4,37,15,42,50,11,65,9,33,23,24,32,53,29,88,87,31,37,100,74,94,40,44,11,99,49,83,21,79,56,19,2,72,50,81,14,80,78,90,77,28,52,92,100,55,89,13,73,81,17,43,7,58,15,22,94,44,87,79,13,10,69,31,50,2,31,48,83,24,56,12,39,83,21,7,11,99,66,97,65,7,87,85,10,4,79,94,51,54,52,38,61,55,30
50,16,24,46,20,79,74,80,92,66,69,36,62,19,97,82,29,55,71,2,73,53,17,4,82,63,6,53,6,56,28,73,78,12,75,50,36,61,49,8,62,44,29,46,85,61,27,35,90,27,99,47,79,13,37,74,60,80,88,46,6,26,28,64,5,20,4,53,59,12,82,55,88,92,32,59,71,40,46,45,14,89,4,97,63,56,87,92,47,64,85,10,26,39,79,40,96,56,11,66
9,40,96,14,87,53,42,40,18,76,54,99,30,84,26,46,49,63,53,31,73,41,80,2,13,1,57,18,44,29,2,73,19,45,35,92,100,85,65,79,71,23,45,54,90,44,9,70,48,42,6,89,91,23,40,98,69,86,28,32,69,43,16,79,42,6,31,37,24,87,55,45,79,48,58,80,82,81,27,63,99,33,70,100,54,39,10,7,59,69,10,95,84,32,70,84,68,23,70,73
53,62,100,7,58,74,27,70,17,69,44,47,65,89,88,91,41,81,25,48,27,78,100,45,70,34,23,37,96,81,56,32,75,72,28,85,4,42,67,90,53,18,95,68,28,73,26,86,3,76,8,31,21,59,35,4,97,6,21,10,16,22,61,43,84,35,19,87,74,76,15,83,59,27,23,6,58,7,83,31,55,92,20,36,23,55,97,30,20,80,40,6,94,35,36,18,31,56,63,51
25,74,10,27,53,36,55,72,78,48,87,42,35,50,91,88,84,44,78,77,12,57,31,88,30,7,0,39,13,94,13,36,96,7,69,94,19,15,36,25,88,73,39,82,14,59,74,45,28,58,21,2,28,86,3,89,3,91,88,54,80,28,73,77,71,30,12,8,74,91,36,18,52,73,7,71,67,94,56,79,2,89,15,76,59,87,98,93,32,38,86,66,46,7,53,69,30,14,78,58
0,59,34,73,84,70,55,58,55,26,1,68,86,37,43,51,49,12,80,97,59,89,65,24,14,34,92,31,13,86,90,11,19,40,56,78,7,45,33,34,7,16,13,67,68,50,62,66,24,41,89,52,15,37,9,23,43,48,55,87,3,87,12,73,45,26,56,12,49,72,44,62,64,74,61,19,71,41,83,16,76,26,74,70,61,97,36,99,48,91,94,40,97,90,52,12,72,61,94,97
68,83,70,42,37,89,34,20,36,68,3,19,98,63,91,21,81,46,27,30,78,61,41,54,58,34,63,68,48,64,56,32,68,78,89,91,58,60,57,87,67,69,20,85,45,61,25,44,87,21,24,29,80,9,7,28,50,26,88,77,74,90,72,39,33,12,36,64,5,52,87,27,33,23,8,84,75,49,72,47,23,36,7,52,49,72,11,84,100,98,46,39,39,80,77,4,64,96,9,85
22,10,72,49,27,66,71,19,81,68,12,72,85,12,37,2,52,100,76,93,62,42,73,93,95,100,27,28,26,49,71,74,9,91,31,100,83,78,58,98,1,56,26,94,100,20,59,28,94,14,99,20,33,37,44,41,2,68,87,19,52,33,57,78,52,7,60,73,49,26,12,12,54,69,8,44,53,34,53,86,62,57,83,46,38,71,59,18,15,24,96,98,56,87,50,55,35,38,2,40
23,28,17,4,75,98,79,61,77,12,15,94,53,37,97,21,59,93,4,26,51,34,97,91,48,30,87,3,34,91,38,73,39,33,45,54,69,65,80,61,61,69,55,46,29,56,8,37,36,56,74,58,40,39,39,38,19,81,84,49,94,57,54,80,20,1,94,5,50,12,39,1,96,37,17,14,23,78,18,88,17,13,81,80,6,35,97,42,20,90,65,85,38,91,72,23,79,66,24,46
23,84,95,47,95,25,15,22,1,85,45,42,65,72,16,13,84,97,68,31,9,35,39,57,59,92,3,58,41,98,30,89,80,97,6,41,62,45,99,99,80,77,6,2,81,29,42,64,19,48,28,4,98,76,68,2,99,24,72,60,53,42,26,62,51,94,19,25,27,7,28,6,19,54,72,91,24,49,2,15,93,1,73,5,69,87,85,92,3,8,63,64,24,3,57,36,20,87,65,54
