52,69,40,77,69,14,29,77,72,97,52,53,76,96,72,56,33,61,72,84,56,81,27,35,67,35,31,71,6,0,28,30,95,74,70,12,18,5,0,73,70,63,75,96,81,53,35,25,40,84,22,26,68,20,81,53,41,28,86,36,51,32,39,19,28,62,51,79,2,10,27,23,73,12,75,60,75,6,8,9,42,45,80,22,97,62,45,13,77,62,86,73,21,94,36,10,80,29,66,69
20,17,80,76,14,43,4,69,5,9,59,18,61,42,62,35,36,28,7,42,15,63,47,33,7,27,27,64,83,32,90,53,92,59,53,46,60,54,23,58,26,9,74,46,46,95,82,75,71,63,94,14,68,20,2,39,63,86,54,11,58,17,55,95,53,63,39,76,27,30,1,48,79,53,25,34,65,32,64,82,9,73,31,38,82,35,31,8,37,8,35,29,69,34,29,77,51,76,68,92
37,54,30,77,71,51,94,26,100,20,76,31,76,15,66,90,70,29,76,77,26,68,74,25,21,80,53,16,96,22,12,100,4,70,39,56,100,79,68,68,56,81,26,39,37,70,55,21,53,76,56,47,75,38,45,9,64,56,98,67,61,30,69,72,91,76,96,5,28,8,76,23,29,43,28,36,100,24,58,16,70,26,55,32,6,28,6,23,20,48,83,30,95,52,62,78,52,76,59,31
55,63,65,35,11,46,51,70,1,4,53,76,76,80,70,43,29,77,75,91,32,30,7,53,11,30,16,79,3,24,81,69,72,25,41,100,77,69,38,2,48,22,54,40,61,43,31,69,25,40,14,2,39,70,36,38,24,68,17,40,38,77,37,63,47,51,3,65,24,90,82,78,97,15,96,5,8,24,11,18,44,68,98,71,28,62,50,75,27,76,55,13,20,38,60,30,37,16,27,49
70,33,34,26,49,100,4,28,31,22,66,98,8,0,85,77,78,67,16,65,69,4,100,23,49,91,34,41,23,72,59,77,15,56,32,44,32,78,90,26,60,78,52,68,99,0,26,74,34,19,6,80,63,82,87,21,71,27,43,69,47,23,22,37,71,15,98,29,21,60,68,40,26,96,14,22,45,80,66,88,38,5,5,67,69,76,51,50,39,76,57,61,15,24,63,58,37,50,85,87
79,72,35,91,70,94,95,70,55,10,90,96,6,44,31,76,100,24,52,46,60,80,89,78,94,36,47,70,51,80,74,82,43,65,13,63,69,9,58,45,68,25,14,34,34,96,5,81,59,40,54,37,89,90,71,75,66,45,27,72,35,24,95,28,53,89,64,7,44,16,64,38,98,73,70,40,26,86,71,34,49,25,51,79,76,43,5,25,10,49,89,40,68,12,100,24,97,88,72,74
77,63,59,20,49,97,66,41,62,42,4,67,32,64,60,89,34,56,23,41,35,79,51,58,61,63,88,50,34,29,90,62,34,78,53,53,99,44,8,19,34,9,38,74,68,6,35,15,93,29,38,65,41,86,45,89,26,46,72,62,79,73,67,15,78,33,70,49,86,27,97,49,57,92,59,55,20,8,77,91,99,62,68,87,23,74,96,6,52,36,95,75,37,69,39,60,16,71,1,45
57,78,99,75,57,2,39,53,54,90,69,77,57,89,97,27,25,52,89,74,25,89,63,95,44,77,13,68,53,50,21,25,16,90,54,86,96,44,22,72,35,61,68,99,36,47,16,69,90,40,63,51,41,71,57,34,75,60,74,99,66,30,58,75,26,60,90,100,21,12,37,33,92,47,97,60,80,13,47,27,61,40,82,10,41,93,76,76,34,30,24,17,31,28,80,19,38,73,99,38
99,26,39,70,57,16,44,15,70,2,78,7,72,25,69,86,39,50,58,99,72,33,15,86,27,56,87,83,75,47,83,75,61,52,22,58,54,66,9,14,40,52,22,31,73,63,20,77,58,67,91,88,80,56,13,23,67,18,55,21,13,27,52,15,64,55,39,27,9,29,83,17,58,54,15,66,96,83,30,42,85,68,51,14,45,92,76,41,74,19,3,66,7,51,17,89,75,16,42,34
43,75,22,81,44,22,28,67,95,81,78,48,49,42,0,71,42,79,73,80,86,69,17,29,60,32,40,25,76,99,36,79,23,93,20,53,21,49,60,54,26,65,52,73,50,23,70,22,70,9,10,24,87,46,71,64,14,28,52,80,28,2,3,61,8,36,48,28,30,28,36,74,49,34,24,5,9,73,43,37,80,42,56,96,74,2,34,63,61,84,46,42,63,19,32,22,80,98,86,15
