> assign100.txt | 17 May 2024, 06:31:05 | Seed=3977932950 | n=100
0		1.0
0.01		1.1049180327868853
0.02		1.2754098360655737
0.03		1.2754098360655737
0.04		1.3770491803278688
0.05		1.4360655737704917
0.06		1.5737704918032787
0.07		1.5639344262295083
0.08		1.5737704918032787
0.09		1.6426229508196721
0.1		1.6426229508196721
0.2		1.9344262295081966
0.3		1.9508196721311475
0.4		1.6229508196721312
0.5		1.7081967213114755
0.6		1.7278688524590164
0.7		1.6131147540983606
0.8		1.4918032786885247
0.9		1.960655737704918
1		1.639344262295082
> assign100.txt | 17 May 2024, 06:31:05 | Seed=2977138497 | n=100
0		1.0
0.01		1.1737704918032787
0.02		1.2131147540983607
0.03		1.3508196721311476
0.04		1.5147540983606558
0.05		1.6262295081967213
0.06		1.701639344262295
0.07		1.2262295081967214
0.08		1.2524590163934426
0.09		1.380327868852459
0.1		1.4426229508196722
0.2		1.5770491803278688
0.3		1.9344262295081966
0.4		1.7377049180327868
0.5		1.698360655737705
0.6		1.8885245901639345
0.7		1.580327868852459
0.8		1.455737704918033
0.9		1.862295081967213
1		1.4885245901639343
> assign100.txt | 17 May 2024, 06:31:06 | Seed=3574856790 | n=100
0		1.0
0.01		1.3081967213114754
0.02		1.4262295081967213
0.03		1.3901639344262295
0.04		1.4524590163934425
0.05		1.3967213114754098
0.06		1.6918032786885246
0.07		1.5049180327868852
0.08		1.780327868852459
0.09		1.7934426229508196
0.1		1.740983606557377
0.2		1.5377049180327869
0.3		1.7540983606557377
0.4		1.6491803278688524
0.5		1.8065573770491803
0.6		1.9114754098360656
0.7		1.8655737704918032
0.8		1.740983606557377
0.9		1.681967213114754
1		1.9540983606557376
> assign100.txt | 17 May 2024, 06:31:07 | Seed=2638429600 | n=100
0		1.0
0.01		1.1081967213114754
0.02		1.3540983606557377
0.03		1.2393442622950819
0.04		1.278688524590164
0.05		1.2131147540983607
0.06		1.2163934426229508
0.07		1.3278688524590163
0.08		1.6491803278688524
0.09		1.740983606557377
0.1		1.6754098360655738
0.2		1.7049180327868851
0.3		1.8360655737704918
0.4		1.9409836065573771
0.5		1.839344262295082
0.6		1.8360655737704918
0.7		1.937704918032787
0.8		1.9672131147540983
0.9		1.7442622950819673
1		1.842622950819672
> assign100.txt | 17 May 2024, 06:31:07 | Seed=2058905258 | n=100
0		1.0
0.01		1.2721311475409836
0.02		1.4459016393442623
0.03		1.1245901639344262
0.04		1.0655737704918034
0.05		1.1344262295081968
0.06		1.1344262295081968
0.07		1.1672131147540983
0.08		1.3049180327868852
0.09		1.3639344262295081
0.1		1.4360655737704917
0.2		1.278688524590164
0.3		1.7606557377049181
0.4		1.5540983606557377
0.5		1.6131147540983606
0.6		1.9934426229508198
0.7		1.780327868852459
0.8		1.6918032786885246
0.9		1.7049180327868851
1		1.4918032786885247
> assign100.txt | 17 May 2024, 06:31:08 | Seed=3182282959 | n=100
0		1.0
0.01		1.1016393442622952
0.02		1.1901639344262296
0.03		1.3081967213114754
0.04		1.4459016393442623
0.05		1.4491803278688524
0.06		1.5868852459016394
0.07		1.5311475409836066
0.08		1.5311475409836066
0.09		1.5573770491803278
0.1		1.7081967213114755
0.2		1.7868852459016393
0.3		1.3573770491803279
0.4		1.698360655737705
0.5		1.7147540983606557
0.6		1.6295081967213114
0.7		1.8131147540983608
0.8		1.839344262295082
0.9		1.9967213114754099
1		1.4327868852459016
> assign100.txt | 17 May 2024, 06:31:08 | Seed=2507286822 | n=100
0		1.0
0.01		1.1049180327868853
0.02		1.1049180327868853
0.03		1.1049180327868853
0.04		1.1967213114754098
0.05		1.1967213114754098
0.06		1.4426229508196722
0.07		1.4655737704918033
0.08		1.5311475409836066
0.09		1.5540983606557377
0.1		1.5540983606557377
0.2		1.6688524590163933
0.3		1.8852459016393444
0.4		1.6360655737704919
0.5		1.4262295081967213
0.6		1.721311475409836
0.7		1.8852459016393444
0.8		1.5672131147540984
0.9		1.7672131147540984
1		1.616393442622951
> assign100.txt | 17 May 2024, 06:31:09 | Seed=4262871977 | n=100
0		1.0
0.01		1.2163934426229508
0.02		1.3442622950819672
0.03		1.318032786885246
0.04		1.3508196721311476
0.05		1.6491803278688524
0.06		1.6131147540983606
0.07		1.681967213114754
0.08		1.6295081967213114
0.09		1.6295081967213114
0.1		1.6262295081967213
0.2		1.5278688524590165
0.3		1.8229508196721311
0.4		1.8655737704918032
0.5		1.7934426229508196
0.6		1.8721311475409836
0.7		2.039344262295082
0.8		1.777049180327869
0.9		1.7606557377049181
1		1.8131147540983608
> assign100.txt | 17 May 2024, 06:31:10 | Seed=2802712684 | n=100
0		1.0
0.01		1.042622950819672
0.02		1.0131147540983607
0.03		1.2295081967213115
0.04		1.3245901639344262
0.05		1.360655737704918
0.06		1.360655737704918
0.07		1.2393442622950819
0.08		1.3508196721311476
0.09		1.3344262295081968
0.1		1.521311475409836
0.2		1.4655737704918033
0.3		1.6491803278688524
0.4		1.521311475409836
0.5		1.6918032786885246
0.6		1.6721311475409837
0.7		1.6229508196721312
0.8		1.842622950819672
0.9		1.8721311475409836
1		1.8688524590163935
> assign100.txt | 17 May 2024, 06:31:10 | Seed=2044407649 | n=100
0		1.0
0.01		1.20327868852459
0.02		1.0557377049180328
0.03		1.1704918032786886
0.04		1.0786885245901638
0.05		1.2295081967213115
0.06		1.6360655737704919
0.07		1.6360655737704919
0.08		1.4852459016393442
