52,39,40,77,39,14,59,77,42,27,52,53,46,96,42,26,33,31,42,84,86,81,97,5,37,35,31,71,6,70,58,60,25,4,100,12,88,5,70,43,70,63,45,96,11,53,35,25,10,14,92,96,68,20,11,53,11,28,86,66,51,32,39,19,28,32,81,49,2,80,57,23,3,12,5,60,75,6,8,9,42,45,80,92,27,92,45,13,7,62,16,73,21,94,36,10,50,29,96,69
20,17,80,46,14,43,4,69,5,79,59,18,61,72,32,35,36,58,7,72,15,33,77,33,77,57,57,64,83,32,20,53,92,29,83,46,60,84,93,58,56,9,4,16,16,95,12,45,41,63,24,84,38,90,72,9,93,86,84,81,58,87,85,95,53,63,39,6,27,30,71,48,49,53,55,34,95,32,64,82,9,3,31,38,82,65,1,78,67,78,65,99,39,34,59,7,81,76,38,92
67,84,100,77,71,81,24,26,100,20,46,31,46,15,36,90,100,59,46,47,56,38,74,55,91,50,83,86,96,52,82,100,4,100,69,26,100,9,98,68,86,11,56,39,67,70,55,91,53,46,56,47,5,68,45,9,34,26,98,67,31,60,99,42,91,46,96,5,28,78,76,23,99,13,58,6,30,54,58,16,70,96,25,2,6,28,76,53,20,78,13,100,95,52,92,48,82,76,89,31
55,63,35,35,81,46,51,70,71,74,53,46,76,50,70,73,29,47,45,91,62,100,77,53,11,100,86,49,3,24,81,69,72,25,11,100,77,69,38,2,48,22,24,10,61,73,1,39,55,70,14,2,69,70,36,38,94,68,17,40,38,47,37,63,77,51,3,65,54,20,82,48,97,15,96,5,78,54,81,88,74,38,28,71,98,62,50,75,57,76,25,13,20,8,30,30,67,86,97,49
70,63,64,26,49,30,74,98,31,92,96,98,78,70,15,7,48,37,86,65,99,4,30,23,79,91,34,41,23,2,59,47,15,56,32,14,32,78,90,56,30,78,52,38,29,70,26,74,34,89,76,10,33,82,17,21,1,57,43,69,17,53,52,7,41,85,98,59,21,60,38,40,56,96,84,52,15,80,66,18,38,5,5,37,39,76,51,80,39,46,57,31,15,24,63,28,67,50,85,17
49,72,65,91,70,94,95,0,85,80,90,96,6,44,1,76,100,54,52,76,90,10,89,78,94,66,17,0,81,80,4,12,73,95,83,33,99,9,58,15,68,55,14,4,64,26,75,81,29,40,54,67,19,90,41,45,66,75,97,2,5,54,95,28,53,19,64,7,14,16,94,38,28,73,100,70,26,86,41,64,19,25,21,79,6,73,5,95,10,49,89,40,68,82,100,24,27,18,42,74
77,33,59,20,49,97,66,71,32,42,4,67,32,94,90,89,34,56,23,71,5,49,51,58,31,63,88,80,64,99,90,62,34,48,23,23,99,74,8,89,64,79,68,4,68,6,35,15,93,29,38,95,41,86,45,19,26,46,72,62,49,3,67,15,78,3,40,19,86,27,97,79,57,92,59,85,20,8,47,91,99,62,38,17,53,4,96,76,52,6,25,75,7,39,39,90,16,41,71,45
87,78,99,75,27,2,39,53,54,90,39,77,57,19,97,27,55,52,19,4,25,89,33,25,44,7,13,68,83,80,91,55,16,20,54,16,96,74,52,72,35,31,68,29,36,77,16,99,90,40,63,21,41,71,57,34,45,60,44,99,36,30,58,75,26,60,90,100,91,12,37,63,22,77,27,60,10,13,47,57,31,40,82,80,41,23,76,46,34,60,24,17,31,98,10,19,38,73,99,68
29,56,69,40,57,16,14,15,0,2,78,77,42,25,69,86,39,50,88,99,72,63,15,86,27,86,17,83,5,77,83,5,31,52,52,58,24,36,9,84,70,82,52,1,43,93,20,47,58,37,91,88,50,56,83,23,37,18,25,21,13,57,22,85,34,85,9,97,9,29,83,87,88,84,85,96,96,83,0,42,15,68,81,84,45,22,76,41,44,19,3,96,7,21,17,19,5,16,12,64
73,75,22,81,44,22,28,67,25,81,8,18,79,42,70,1,72,49,43,80,16,69,17,99,60,62,40,55,76,99,66,79,23,23,20,53,21,49,30,24,26,65,82,73,20,23,70,22,70,79,10,54,87,16,71,64,14,28,22,80,28,2,73,31,8,6,48,28,30,28,36,44,49,34,94,5,79,43,13,67,10,42,26,26,44,2,34,33,61,14,46,72,33,89,62,22,50,98,86,15
95,67,39,92,71,83,62,85,90,20,17,22,46,84,95,22,16,50,2,77,6,73,22,55,11,28,95,65,60,12,82,23,57,65,26,38,50,15,22,72,9,39,44,9,45,79,55,49,79,32,73,11,57,23,70,55,79,4,83,39,27,26,25,56,71,78,15,30,9,38,87,38,6,55,68,18,48,84,49,61,67,72,61,22,58,87,37,60,84,94,86,43,59,15,42,79,27,42,90,14
