52,59,40,77,59,14,39,77,62,47,52,53,66,96,62,46,33,51,62,84,6,81,17,85,57,35,31,71,6,50,38,40,45,24,80,12,68,5,50,63,70,63,65,96,31,53,35,25,30,34,72,76,68,20,31,53,31,28,86,46,51,32,39,19,28,52,61,69,2,0,37,23,23,12,25,60,75,6,8,9,42,45,80,72,47,72,45,13,27,62,96,73,21,94,36,10,70,29,76,69
20,17,80,66,14,43,4,69,5,59,59,18,61,52,52,35,36,38,7,52,15,53,57,33,57,37,37,64,83,32,100,53,92,49,63,46,60,64,73,58,36,9,84,96,36,95,92,65,61,63,44,4,58,70,52,89,13,86,64,1,58,67,5,95,53,63,39,26,27,30,51,48,69,53,35,34,75,32,64,82,9,23,31,38,82,45,81,58,47,58,45,79,59,34,39,27,61,76,58,92
47,64,20,77,71,1,44,26,100,20,66,31,66,15,56,90,80,39,66,67,36,58,74,35,11,70,63,6,96,32,62,100,4,20,49,46,100,89,18,68,6,91,36,39,47,70,55,11,53,66,56,47,25,48,45,9,54,46,98,67,51,40,19,62,91,66,96,5,28,58,76,23,19,33,38,26,50,34,58,16,70,76,45,22,6,28,56,33,20,58,33,20,95,52,72,68,62,76,9,31
55,63,55,35,1,46,51,70,51,54,53,66,76,70,70,53,29,67,65,91,42,80,57,53,11,80,6,69,3,24,81,69,72,25,91,100,77,69,38,2,48,22,44,30,61,53,21,59,35,50,14,2,49,70,36,38,74,68,17,40,38,67,37,63,57,51,3,65,34,40,82,68,97,15,96,5,58,34,61,8,54,58,48,71,78,62,50,75,37,76,45,13,20,88,50,30,47,6,17,49
70,43,44,26,49,50,54,18,31,12,16,98,58,50,35,87,68,57,6,65,19,4,50,23,59,91,34,41,23,22,59,67,15,56,32,34,32,78,90,36,50,78,52,58,49,50,26,74,34,69,56,90,53,82,97,21,21,37,43,69,97,33,32,27,61,65,98,39,21,60,58,40,36,96,64,32,35,80,66,98,38,5,5,57,59,76,51,0,39,66,57,51,15,24,63,48,47,50,85,97
69,72,45,91,70,94,95,20,5,60,90,96,6,44,81,76,100,34,52,56,70,90,89,78,94,46,37,20,61,80,24,32,53,75,3,53,79,9,58,95,68,35,14,84,44,46,55,81,49,40,54,47,99,90,61,65,66,55,17,22,25,34,95,28,53,39,64,7,94,16,14,38,48,73,20,50,26,86,61,44,99,25,41,79,86,53,5,15,10,49,89,40,68,62,100,24,47,38,62,74
77,53,59,20,49,97,66,51,52,42,4,67,32,14,10,89,34,56,23,51,25,69,51,58,51,63,88,60,44,79,90,62,34,68,43,43,99,54,8,9,44,59,48,84,68,6,35,15,93,29,38,15,41,86,45,39,26,46,72,62,69,23,67,15,78,83,60,99,86,27,97,59,57,92,59,65,20,8,67,91,99,62,58,37,33,84,96,56,52,86,45,75,27,59,39,70,16,61,51,45
67,78,99,75,47,2,39,53,54,90,59,77,57,99,97,27,35,52,99,84,25,89,53,45,44,27,13,68,63,0,11,35,16,100,54,96,96,54,32,72,35,51,68,49,36,57,16,19,90,40,63,41,41,71,57,34,65,60,64,99,56,30,58,75,26,60,90,100,71,12,37,43,42,57,47,60,30,13,47,37,51,40,82,0,41,43,76,66,34,40,24,17,31,78,30,19,38,73,99,48
49,36,49,60,57,16,94,15,80,2,78,57,62,25,69,86,39,50,8,99,72,43,15,86,27,66,37,83,85,57,83,85,51,52,32,58,44,56,9,4,50,2,32,21,63,13,20,67,58,57,91,88,70,56,3,23,57,18,45,21,13,37,42,5,54,65,29,77,9,29,83,7,68,4,65,76,96,83,20,42,35,68,1,4,45,42,76,41,64,19,3,76,7,41,17,39,25,16,32,44
53,75,22,81,44,22,28,67,45,81,28,38,59,42,50,21,52,69,63,80,96,69,17,19,60,42,40,35,76,99,46,79,23,43,20,53,21,49,50,44,26,65,62,73,40,23,70,22,70,59,10,34,87,36,71,64,14,28,42,80,28,2,53,51,8,26,48,28,30,28,36,64,49,34,14,5,59,63,33,47,30,42,46,46,64,2,34,53,61,34,46,52,53,69,42,22,70,98,86,15
