52,89,40,77,89,14,19,77,92,87,52,53,96,96,82,66,33,81,82,84,26,81,57,65,87,35,31,71,6,30,8,20,85,64,40,12,28,5,30,83,70,63,85,96,71,53,35,25,70,74,32,36,68,20,51,53,61,28,86,16,51,32,39,19,28,72,31,89,2,30,17,23,43,12,65,60,75,6,8,9,42,45,80,52,77,32,45,13,57,62,76,73,21,94,36,10,100,29,36,69
20,17,80,86,14,43,4,69,5,29,59,18,61,12,82,35,36,8,7,32,15,93,37,33,17,17,17,64,83,32,70,53,92,69,43,46,60,44,53,58,16,9,64,76,56,95,52,85,81,63,64,44,78,50,32,69,33,86,44,21,58,37,25,95,53,63,39,66,27,30,31,48,89,53,15,34,35,32,64,82,9,63,31,38,82,25,51,38,27,18,25,39,89,34,19,57,41,76,88,92
27,44,60,77,71,31,84,26,100,20,86,31,86,15,96,90,60,19,96,97,16,98,74,5,51,100,23,46,96,12,22,100,4,60,9,76,100,69,58,68,26,61,16,39,27,70,55,51,53,96,56,47,45,8,45,9,74,86,98,67,81,20,49,82,91,86,96,5,28,28,76,23,39,73,18,46,90,14,58,16,70,36,75,62,6,28,16,13,20,18,53,40,95,52,52,88,22,76,49,31
55,63,85,35,21,46,51,70,31,34,53,86,76,90,70,23,29,87,85,91,2,60,27,53,11,60,26,89,3,24,81,69,72,25,51,100,77,69,38,2,48,22,84,70,61,33,41,99,5,20,14,2,19,70,36,38,54,68,17,40,38,97,37,63,27,51,3,65,4,80,82,98,97,15,96,5,38,14,21,48,34,88,88,71,58,62,50,75,17,76,85,13,20,48,70,30,7,46,37,49
70,13,24,26,49,80,14,58,31,52,36,98,18,10,65,47,98,87,46,65,59,4,70,23,19,91,34,41,23,52,59,97,15,56,32,54,32,78,90,16,70,78,52,88,69,10,26,74,34,49,26,50,83,82,77,21,41,7,43,69,77,13,12,67,81,35,98,19,21,60,78,40,16,96,24,12,75,80,66,78,38,5,5,87,99,76,51,20,39,86,57,71,15,24,63,88,27,50,85,57
89,72,25,91,70,94,95,50,45,20,90,96,6,44,41,76,100,4,52,16,50,70,89,78,94,6,57,60,21,80,64,62,13,35,33,83,59,9,58,55,68,15,14,44,24,76,25,81,89,40,54,7,59,90,81,85,66,35,37,62,55,14,95,28,53,79,64,7,74,16,44,38,68,73,40,20,26,86,81,24,59,25,71,79,56,33,5,35,10,49,89,40,68,22,100,24,77,78,82,74
77,83,59,20,49,97,66,11,82,42,4,67,32,34,50,89,34,56,23,21,45,89,51,58,71,63,88,20,4,59,90,62,34,88,83,63,99,14,8,49,24,39,8,64,68,6,35,15,93,29,38,35,41,86,45,59,26,46,72,62,89,53,67,15,78,43,90,59,86,27,97,19,57,92,59,25,20,8,97,91,99,62,88,77,13,64,96,36,52,56,65,75,67,99,39,50,16,81,11,45
47,78,99,75,87,2,39,53,54,90,99,77,57,59,97,27,5,52,79,44,25,89,73,65,44,47,13,68,23,40,41,15,16,80,54,56,96,14,12,72,35,81,68,69,36,27,16,39,90,40,63,81,41,71,57,34,85,60,94,99,76,30,58,75,26,60,90,100,31,12,37,23,62,37,77,60,50,13,47,17,81,40,82,20,41,63,76,86,34,10,24,17,31,48,70,19,38,73,99,28
69,6,9,100,57,16,64,15,40,2,78,17,82,25,69,86,39,50,28,99,72,23,15,86,27,26,57,83,45,17,83,65,81,52,12,58,64,76,9,44,30,42,12,61,83,53,20,97,58,87,91,88,90,56,33,23,87,18,75,21,13,17,72,25,94,25,69,37,9,29,83,37,28,34,25,56,96,83,60,42,75,68,41,24,45,62,76,41,84,19,3,56,7,61,17,79,65,16,52,4
33,75,22,81,44,22,28,67,85,81,58,58,19,42,30,61,32,89,93,80,76,69,17,49,60,12,40,5,76,99,6,79,23,63,20,53,21,49,90,74,26,65,32,73,80,23,70,22,70,39,10,4,87,76,71,64,14,28,62,80,28,2,13,91,8,56,48,28,30,28,36,84,49,34,54,5,39,93,73,7,70,42,66,66,84,2,34,93,61,74,46,32,73,39,2,22,100,98,86,15
95,17,99,32,71,83,12,85,30,20,17,22,96,24,55,22,16,50,2,17,6,73,82,55,11,28,95,15,60,72,82,73,57,65,66,78,100,75,22,72,9,99,94,59,85,39,55,49,79,32,33,71,57,23,70,55,79,4,83,39,87,26,25,16,71,38,75,70,9,78,47,38,6,55,68,18,48,84,49,61,67,12,1,72,58,47,87,20,84,54,46,83,59,15,42,39,67,42,50,14
53,56,50,87,55,98,26,84,76,74,98,41,24,42,36,89,57,85,83,32,73,28,74,59,73,8,21,10,17,75,84,57,17,47,79,47,57,4,70,79,21,11,74,19,79,17,83,45,46,90,26,18,36,28,75,6,39,40,38,32,13,94,52,20,43,32,88,30,34,48,5,43,14,62,61,61,96,30,49,58,100,43,47,53,41,27,67,50,3,86,23,45,5,80,54,22,51,38,16,79
