43,3,21,86,76,7,59,74,35,33,34,37,20,25,83,33,7,66,39,65,79,50,66,52,43,67,67,100,41,89,87,55,80,77,71,7,73,45,35,16,85,41,59,54,48,83,34,61,16,26,78,91,71,3,10,30,80,69,24,44,6,33,49,43,29,4,7,81,91,35,3,80,38,31,39,84,64,20,92,98,20,44,79,62,64,71,11,98,26,35,32,76,62,29,51,15,40,63,21,15,22,7,15,82,83,69,65,16,39,73,51,29,55,83,4,57,35,81,69,63,17,65,46,51,82,65,39,52,95,50,41,54,80,49,27,56,19,71,35,34,74,78,60,6,59,56,70,6,34,85,43,87,54,22,43,6,91,35,71,57,86,68,28,63,4,75,80,21,20,47,57,33,90,20,55,25,23,45,58,71,64,80,88,17,40,8,84,6,40,61,29,54,82,43,58,51,83,18,24,9,76,36,26,84,43,76,27,80,74,31,80,54,30,26,28,79,79,34,59,6,32,81,58,35,32,58,12,59,45,33,68,6,31,63,69,42,90,34,8,44,20,92,98,69,45,64,77,70,80,91,52,19,30,64,73,38,23,85,67,23,11,16,26,91,75,42,58,32,38,88,76,56,87,67,64,61,54,94,36,6,79,45,23,58,13,4,74,64,99,97,59,39,77,16,26,25,94,78,13,19,70,28,25,44,5,34,81,13,20,71,92,11,10,99,53,91,35,57,98,75,15,93,9,67,68,77,82,67,37,25,32,81,95,10,77,62,30,63,23,17,66,93,17,14,39,69,29,4,82,70,60,56,16,18,80,14,32,64,64,24,4,55,4,22,24,26,43,22,78,71,21,41,10,42,98,73,40,35,63,41,82,96,89,92,2,35,79,1,25,71,80,6,48,85,59,8,53,79,13,24,40,81,3,70,43,15,62,36,52,46,33,23,30,68,52,30,61,77,6,11,73,49,3,91,61,19,77,19,33,68,99,80,45,48,73,22,80,63,41,66,62,100,70,63,56,40,56,57,66,92,67,84,65,80,33,49,39,68,74,100,9,91,69,57,46,43,87,14,55,65,38,38,40,50,82,3,41,33,4,4,3,88,31,56,54,7,23,29,28,56,91,93,78,71,49,52,19,74,27,63
81,71,27,41,10,88,33,91,6,79,22,28,24,75,26,49,23,7,51,72,62,75,39,52,26,48,63,6,23,66,66,49,70,76,85,56,53,51,52,27,70,42,29,14,31,46,71,18,42,9,58,3,91,41,79,86,10,58,31,6,57,96,60,24,47,82,100,36,58,87,49,45,76,24,2,48,38,84,70,31,56,75,48,68,16,45,5,95,92,69,38,12,83,59,22,8,11,11,54,69,33,15,71,62,23,100,75,67,13,80,23,66,3,17,61,30,81,72,65,100,58,71,18,86,49,55,5,66,50,72,95,80,83,52,17,92,43,23,58,56,30,29,25,8,76,35,47,32,50,97,36,64,24,44,51,58,78,20,81,96,77,88,4,57,34,77,70,63,58,1,19,72,50,67,48,41,12,26,30,81,24,74,93,13,44,8,77,96,30,71,95,76,31,81,17,81,85,55,81,10,50,86,23,57,24,34,21,36,94,1,53,11,82,38,39,38,33,15,33,96,42,62,77,38,20,100,18,57,47,41,32,97,26,69,44,82,33,71,59,94,37,83,65,94,6,23,73,90,66,33,81,11,25,37,42,76,13,98,97,90,85,35,10,7,42,90,68,69,21,52,23,48,65,59,25,66,13,45,58,30,79,13,31,6,21,62,63,20,23,57,76,11,68,2,26,57,54,32,41,17,69,33,50,73,20,42,78,77,29,74,6,31,41,5,67,25,28,17,13,63,34,28,71,39,90,23,70,73,25,79,66,43,91,89,10,41,5,77,47,68,28,61,20,99,31,30,81,13,35,82,47,44,78,11,54,52,35,5,47,34,40,78,22,31,48,58,39,76,26,22,38,41,29,39,61,94,18,78,26,35,16,8,17,37,73,10,59,39,42,64,6,10,40,22,26,9,94,30,91,29,26,46,40,31,37,87,29,100,17,82,62,12,98,2,86,87,31,47,73,56,49,62,48,17,34,31,81,57,73,12,48,12,51,64,27,21,44,23,26,26,2,62,37,62,75,31,63,75,58,97,32,17,85,81,54,69,85,63,24,24,22,68,21,27,14,29,62,32,56,61,41,75,58,10,60,69,65,51,14,34,2,82,95,25,3,65,65,77,67,16,12,82,88,81,43,50,97,89,42,51
77,16,6,81,82,5,17,98,62,28,23,31,69,60,75,16,10,92,37,74,60,9,68,50,76,22,42,43,56,97,4,4,10,41,44,46,38,56,32,8,92,26,51,91,62,72,79,88,3,59,48,73,34,65,40,8,27,72,99,34,20,42,42,63,33,22,88,2,54,71,78,93,78,29,69,36,43,21,49,81,49,95,56,38,19,88,12,13,51,52,74,37,23,9,91,81,31,42,42,17,85,8,56,26,55,98,38,100,88,15,74,46,67,65,53,61,49,86,75,62,73,32,44,22,16,10,16,96,20,27,19,35,38,42,24,97,28,17,30,73,45,52,16,43,69,6,57,26,38,96,15,58,20,55,67,35,43,63,93,91,55,100,5,49,37,18,66,46,55,21,29,70,73,40,37,49,81,24,55,4,1,77,36,26,15,9,21,39,4,78,20,65,28,98,24,56,16,75,91,80,2,33,48,75,80,59,25,59,84,80,13,68,37,27,31,45,18,42,70,71,38,21,83,93,19,82,88,8,20,63,16,85,69,13,90,34,96,80,91,63,53,5,62,99,41,30,82,73,69,9,22,76,39,61,6,47,22,29,24,38,16,97,95,92,31,20,36,2,8,11,56,41,69,71,70,34,61,32,27,44,43,29,31,88,92,6,11,4,75,11,45,99,7,21,23,88,65,66,11,87,51,20,10,8,98,12,46,96,46,26,46,75,68,55,32,11,97,32,65,47,8,84,72,94,52,31,25,61,65,99,82,20,35,27,63,43,20,48,47,4,47,53,51,94,70,50,35,32,76,93,80,61,79,3,12,85,51,49,43,25,37,82,8,6,78,83,75,28,25,44,60,70,32,51,73,36,2,25,79,50,69,79,97,58,89,93,88,37,23,10,79,38,52,74,33,3,29,57,20,38,47,18,92,14,65,17,64,46,47,9,62,51,53,79,29,31,86,34,43,71,88,75,21,10,20,76,24,97,42,43,20,53,66,40,47,8,25,75,50,97,3,80,81,23,64,15,25,76,17,49,17,94,30,72,14,65,53,63,43,90,33,91,42,52,43,65,33,46,90,26,50,12,68,82,76,26,36,77,23,2,97,80,82,99,72,89,85,77,5,75,8,47,30,25,97,88,40,76,52,2
97,96,82,50,30,35,3,6,38,56,16,61,8,44,26,38,76,98,85,42,30,99,57,94,35,65,42,45,41,23,93,65,87,64,84,24,64,51,33,35,61,30,35,58,38,45,53,1,45,25,65,77,53,50,36,57,97,82,46,62,65,17,80,46,10,9,55,31,3,40,71,77,89,41,9,30,25,79,52,88,44,94,32,45,79,49,90,52,89,41,60,23,28,12,68,38,25,21,86,52,31,61,33,92,37,61,75,98,47,30,82,75,32,56,51,84,77,82,23,73,52,12,96,53,70,53,33,30,69,47,32,95,70,81,91,31,97,38,72,27,39,75,68,98,44,20,13,69,94,71,27,69,48,15,80,36,25,93,49,97,90,17,26,57,15,34,4,65,24,94,68,61,58,79,43,54,85,74,7,67,76,82,18,2,61,23,41,77,44,77,26,95,35,28,34,62,72,84,13,15,14,29,19,51,70,18,21,71,35,84,41,64,33,20,82,28,45,89,29,95,62,46,51,72,90,19,19,67,82,27,63,49,28,59,65,70,89,68,72,27,67,63,67,78,71,63,51,38,46,75,55,31,21,3,53,81,34,12,80,46,84,67,71,63,58,81,30,11,75,0,8,42,70,60,49,30,88,69,80,79,10,42,76,70,71,45,64,24,55,88,11,41,59,39,45,83,12,58,67,43,3,85,95,39,2,44,49,50,39,27,55,82,30,49,43,32,95,14,27,78,64,80,35,28,36,70,35,99,41,71,49,76,33,80,23,34,34,80,12,21,69,40,93,5,23,55,77,27,74,15,26,21,64,25,70,54,63,51,77,67,30,24,27,43,24,78,90,81,40,3,59,26,45,31,79,21,58,49,27,64,11,85,68,68,67,67,55,76,54,50,72,56,25,35,20,24,31,39,81,10,69,17,26,33,23,5,81,40,33,81,16,92,86,83,31,10,55,24,97,99,50,8,61,49,95,23,27,35,27,36,90,81,33,56,45,68,60,23,81,90,89,38,55,28,53,56,68,29,19,45,29,97,56,23,80,35,29,87,24,3,32,54,54,15,74,78,74,26,96,83,49,51,82,49,61,61,77,31,89,28,45,27,93,61,3,28,70,81,90,26,77,30,21,96,3,74,79,99,56,39
31,89,10,10,44,73,56,35,23,54,99,93,50,23,96,53,74,24,95,79,64,35,3,27,90,70,10,97,8,20,53,97,43,3,2,77,52,27,28,7,68,29,85,77,22,92,41,22,25,51,23,25,30,16,31,30,77,76,25,72,20,31,54,45,82,82,25,44,66,36,43,30,99,31,55,89,73,31,40,70,20,67,60,32,30,47,34,20,65,53,51,75,30,22,34,48,100,85,80,1,94,72,34,29,7,78,63,62,14,78,73,84,2,97,53,96,44,51,38,27,46,25,70,39,24,25,31,46,29,18,25,83,74,29,16,17,22,29,71,9,48,25,62,68,71,92,35,5,59,38,82,90,82,76,67,33,16,11,37,96,26,95,51,6,19,28,28,47,48,75,97,6,34,81,34,22,63,97,21,70,44,67,96,39,52,33,56,87,8,65,70,49,21,26,78,84,44,56,93,5,67,94,3,70,11,69,4,84,69,28,43,34,7,88,75,22,41,37,22,10,77,48,76,14,92,66,61,61,87,83,86,82,48,71,42,34,84,58,51,58,73,38,55,77,70,43,94,17,66,32,21,3,68,77,47,20,13,56,51,31,91,23,43,69,99,69,27,60,41,23,23,26,76,62,30,53,46,18,44,57,50,33,7,38,5,13,70,70,59,60,14,34,57,21,10,68,34,52,27,15,5,52,49,32,42,2,23,18,54,76,68,81,66,25,57,20,48,5,51,79,69,62,17,72,47,53,74,74,85,48,44,16,80,9,14,99,48,92,67,13,72,10,80,49,71,80,73,39,46,80,11,19,76,79,26,80,75,22,70,71,74,71,18,94,7,79,67,43,74,84,47,44,12,77,37,69,2,53,74,54,61,38,69,83,52,69,64,26,90,54,79,44,69,90,50,31,49,51,50,46,27,37,76,74,50,53,61,54,20,20,100,22,25,35,19,17,2,90,60,58,2,11,99,12,70,17,80,98,8,55,45,19,32,35,83,54,26,41,43,58,52,25,96,19,52,33,100,38,41,66,7,4,22,43,35,7,91,7,90,97,13,21,59,70,68,24,62,74,29,67,84,100,2,29,31,15,41,93,73,93,43,32,81,45,70,81,34,59,41,54,22,60,86,37,76,27,23,1,4,77
76,45,16,82,27,38,60,42,81,73,97,67,86,33,47,36,7,83,25,86,82,29,80,78,92,42,35,56,26,65,54,59,3,42,34,73,55,35,100,73,72,71,54,32,31,27,20,19,21,56,74,91,55,83,40,19,5,20,36,46,1,48,24,79,40,67,41,46,30,4,59,69,28,15,62,9,42,82,7,98,58,61,62,77,74,25,39,97,25,88,86,21,33,54,55,84,90,79,60,11,19,65,91,5,88,24,80,83,27,57,54,24,36,27,69,91,19,11,78,8,69,89,80,53,12,41,0,87,82,76,15,27,37,52,77,27,73,32,1,8,52,23,26,8,49,3,86,67,41,21,29,35,25,43,51,74,1,70,77,72,59,35,31,14,59,18,91,16,58,86,79,32,47,84,80,28,72,47,76,69,65,99,6,69,2,66,33,42,91,78,66,78,77,76,28,78,71,87,50,21,87,100,78,24,80,70,56,46,54,4,23,9,29,81,81,97,72,100,36,37,72,35,90,17,73,61,54,36,9,91,38,35,66,43,53,63,43,52,27,61,24,35,96,65,45,28,89,78,42,62,69,81,67,60,69,2,54,41,98,9,95,64,29,20,70,46,22,12,3,24,55,98,50,96,92,82,98,7,36,22,57,83,19,57,79,35,82,77,39,13,38,93,27,17,19,25,43,47,59,17,7,12,4,81,42,77,91,46,18,24,13,92,71,21,42,67,35,11,49,21,88,70,36,92,37,56,28,66,12,51,93,23,41,0,93,65,77,95,98,85,88,50,72,66,83,4,59,22,74,33,45,41,9,75,42,34,38,65,47,47,73,39,82,41,94,14,48,85,32,95,72,7,65,90,4,19,58,18,53,87,75,51,84,53,34,60,4,66,84,31,4,37,46,20,37,34,36,36,87,87,79,34,55,92,41,77,35,10,62,98,29,68,85,68,11,43,51,93,10,39,61,100,20,16,66,96,81,45,35,74,47,82,94,39,44,88,69,50,61,46,58,70,12,78,52,93,20,65,53,46,31,68,34,57,18,80,3,23,41,69,41,33,14,9,10,57,100,34,16,13,65,28,78,3,48,16,72,30,77,14,30,3,73,24,74,22,46,93,70,40,86,49,34,37,70,29,24,44,43,25
68,67,33,74,12,26,8,58,39,39,43,86,38,61,76,23,60,65,46,85,81,51,36,91,42,33,1,29,35,56,74,75,29,72,65,84,9,9,82,34,89,15,42,46,25,38,26,84,76,20,5,57,74,18,91,42,26,57,5,68,26,73,41,23,32,86,44,80,46,73,80,39,33,2,63,6,71,7,66,73,37,67,99,46,48,51,65,56,29,71,97,52,94,65,9,74,61,42,21,42,82,58,74,94,80,90,33,26,35,41,57,27,50,100,30,31,44,91,45,12,48,80,15,85,72,87,98,79,33,70,4,71,51,74,15,38,54,33,21,44,67,71,56,68,79,34,80,6,84,16,64,15,40,23,77,18,8,79,35,14,100,77,78,59,86,8,81,33,21,33,36,80,3,89,39,90,59,75,49,86,49,34,5,88,46,23,29,4,71,84,58,26,41,23,11,40,5,47,59,20,81,98,40,48,53,70,46,55,29,49,98,88,39,58,98,26,74,37,64,82,87,91,73,68,15,93,74,8,57,91,96,65,58,66,87,35,9,32,26,57,100,39,30,77,63,27,51,3,66,54,10,91,10,28,31,41,30,52,69,27,21,46,85,44,33,33,55,71,34,8,22,28,77,46,38,94,87,11,72,62,98,38,22,84,4,94,50,97,61,57,76,83,51,39,49,28,61,62,80,61,64,64,96,43,86,76,21,99,37,66,13,23,22,77,62,42,31,41,92,37,95,22,78,65,20,76,59,56,51,67,22,6,32,61,75,26,60,79,23,31,70,39,83,76,31,92,99,71,15,94,60,100,36,66,82,34,56,33,9,39,58,86,80,20,66,45,71,86,85,41,72,58,24,73,69,47,74,28,18,54,8,76,54,21,60,76,54,44,53,69,28,17,72,24,39,79,29,61,82,70,72,19,27,22,9,21,49,18,82,71,27,82,93,52,82,90,26,23,33,43,59,68,66,46,70,20,2,30,51,29,88,24,87,62,38,61,93,8,54,39,72,64,61,43,75,22,77,22,96,20,45,52,79,37,20,65,32,25,33,59,28,32,95,33,98,9,98,78,82,77,96,37,84,19,73,6,78,71,97,37,10,95,48,54,46,31,51,55,17,59,29,59,27,94,39,54,46,77,6,50
43,47,25,5,46,9,82,99,35,85,45,56,96,82,6,81,44,34,21,97,71,29,38,20,75,71,53,59,80,80,12,35,77,3,65,40,40,72,80,28,100,79,61,4,96,47,14,54,16,49,3,64,44,73,20,43,80,85,85,14,31,74,17,85,14,6,64,75,63,45,51,54,27,78,46,35,12,11,72,69,11,87,57,11,66,73,65,58,4,25,39,72,4,17,58,38,65,41,92,73,82,35,29,61,5,75,69,41,42,41,17,24,73,41,45,29,21,55,41,58,72,34,28,44,9,26,68,86,67,23,45,67,52,81,55,26,40,57,78,75,40,9,24,57,74,7,61,62,43,78,82,23,30,33,39,46,60,76,51,27,52,30,22,28,38,17,10,28,21,39,66,65,50,72,91,44,56,3,5,27,51,41,53,85,70,91,51,92,32,34,65,34,88,31,63,9,33,92,24,77,96,32,13,80,97,2,73,9,26,19,73,71,50,98,19,28,84,22,68,69,11,33,80,98,57,55,99,24,42,54,33,73,64,28,70,88,23,90,20,95,22,60,42,13,35,73,7,27,55,28,29,51,11,48,28,37,3,41,84,84,99,7,48,72,49,9,27,37,82,43,34,50,1,77,82,72,42,76,96,51,30,40,22,52,88,57,72,73,61,92,6,26,70,82,53,74,72,16,50,35,80,96,68,29,57,26,80,18,51,48,57,87,45,34,81,33,65,72,59,72,76,79,97,11,27,76,36,78,57,58,19,97,58,39,18,36,70,36,31,29,94,64,19,45,2,77,51,90,58,31,71,99,3,71,71,85,72,42,38,17,99,76,41,34,87,53,24,73,74,23,70,6,72,28,36,23,73,47,17,83,22,97,84,73,43,65,45,48,90,88,44,87,39,65,31,97,26,54,26,52,44,98,8,37,30,40,56,21,77,69,86,57,84,38,80,94,55,23,10,31,9,14,2,95,4,98,70,70,22,87,14,73,72,74,29,20,60,39,70,81,22,36,27,60,35,13,79,81,5,83,91,27,57,47,49,89,10,70,95,50,26,49,35,79,13,74,32,59,51,65,63,60,98,90,66,35,45,88,10,37,15,76,78,19,61,30,75,27,55,82,82,21,77,56,39,62,81,78,79,35
49,40,24,63,26,18,22,8,43,24,21,72,59,46,14,3,69,39,24,100,72,60,100,83,84,21,46,75,54,77,100,39,30,24,32,20,82,9,26,27,61,59,79,35,57,85,56,44,19,24,81,7,36,44,85,22,72,16,71,59,75,90,50,42,63,47,55,58,36,62,34,34,97,78,34,58,28,62,25,17,94,29,82,80,67,29,54,69,3,29,98,40,11,88,63,22,27,23,98,45,65,78,54,26,30,29,81,62,24,7,61,9,57,41,2,63,49,17,100,29,97,26,56,50,75,67,25,56,32,20,32,82,21,24,43,86,80,51,39,34,69,44,22,18,77,41,46,79,27,26,79,99,41,2,50,82,38,5,75,25,73,8,27,37,87,32,61,84,23,84,81,49,77,55,51,11,87,20,14,90,94,53,81,38,31,16,37,74,34,79,89,82,66,27,76,58,43,46,15,59,72,70,99,75,6,38,77,40,20,24,8,6,87,35,75,28,30,74,60,79,51,30,43,16,67,70,62,40,22,78,55,4,31,64,47,27,24,41,79,69,61,51,26,84,56,21,51,74,80,61,60,16,42,55,15,34,27,59,10,72,9,88,75,82,6,23,53,59,69,22,81,79,73,77,64,37,11,24,69,33,92,52,35,21,37,25,21,26,75,65,27,18,27,69,55,60,88,76,34,70,91,34,35,28,76,71,49,91,32,59,3,76,32,56,86,2,57,70,78,40,17,24,42,71,4,45,64,49,29,36,69,92,10,51,78,59,99,24,65,64,73,20,42,42,27,52,82,32,81,60,67,63,33,20,24,49,36,66,77,81,35,82,98,69,18,3,58,71,36,63,98,74,29,58,25,83,67,80,35,96,24,86,19,85,46,34,56,82,87,63,47,25,94,13,24,26,86,38,36,85,50,34,50,74,88,81,85,35,78,17,66,12,39,23,68,56,43,97,6,71,94,79,83,47,25,41,78,92,76,23,82,31,68,2,75,32,27,52,4,94,67,23,89,2,31,38,42,53,80,81,28,94,28,30,14,28,3,40,27,75,67,37,35,38,23,74,25,59,9,64,74,62,21,44,80,56,25,77,66,11,18,67,31,43,54,50,86,43,31,62,19,95,90,52,50,25,29,44,46,37
52,72,14,75,51,79,25,50,79,21,43,20,47,80,42,23,43,2,28,30,9,22,28,70,49,31,32,18,48,81,39,57,22,96,76,77,99,84,5,54,25,69,75,97,85,12,49,52,82,33,61,78,21,39,76,71,29,66,45,38,54,4,72,79,45,21,89,39,13,5,37,4,96,77,65,70,2,9,31,78,96,74,36,33,3,43,83,66,98,78,13,49,14,32,14,64,7,34,66,69,12,48,82,9,25,29,29,25,91,99,8,56,41,86,31,32,96,25,23,51,25,91,76,67,76,20,31,68,44,70,7,66,24,19,50,49,30,9,59,29,94,64,13,72,77,66,64,38,28,51,91,93,33,25,66,24,17,82,55,78,100,66,35,78,75,56,19,74,80,51,72,100,91,16,88,33,14,98,48,21,76,89,46,69,13,72,21,48,3,20,50,37,83,55,44,61,86,45,63,94,21,40,47,92,15,85,80,65,22,40,71,77,67,4,33,62,55,4,66,32,53,72,23,69,22,57,35,40,34,59,46,6,59,90,6,96,53,45,32,73,18,68,70,30,90,28,36,2,30,59,56,30,39,54,5,60,21,95,24,46,79,67,36,83,6,56,38,97,8,75,55,99,34,31,80,96,8,94,12,43,64,18,23,90,57,7,81,70,8,90,81,63,89,23,21,99,74,74,94,41,35,64,41,69,67,57,75,74,21,20,76,60,60,72,94,41,98,36,25,30,25,32,19,78,66,73,25,3,77,69,60,30,30,81,26,59,19,57,29,60,73,53,92,94,20,78,33,6,99,48,2,51,78,44,36,69,69,29,5,27,77,73,65,73,2,15,54,55,10,2,31,68,95,75,12,26,34,8,62,43,95,9,22,95,55,27,51,7,39,22,78,75,55,14,76,41,73,67,43,97,68,60,23,31,26,46,56,52,67,17,38,32,61,31,31,5,49,62,36,41,35,71,17,86,85,24,47,72,77,41,64,66,92,80,81,51,97,9,34,20,27,22,91,7,10,62,60,82,83,21,23,75,19,70,6,68,45,98,82,77,23,37,92,31,81,34,9,52,58,69,25,8,47,44,90,54,25,52,89,56,60,43,15,31,75,38,26,70,23,46,96,44,79,92,6,41,22,92,45,38
